# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15531
LoggingStart,Button Press
LoggingStartTime,05.31 13:38:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,299,2021-05-06,01:00:00,,2021-05-06 01:00:00,21.566,34.2229,5.12812
,,300,2021-05-06,02:00:00,,2021-05-06 02:00:00,21.6621,33.637,4.96446
,,301,2021-05-06,03:00:00,,2021-05-06 03:00:00,21.6194,33.2036,4.74097
,,302,2021-05-06,04:00:00,,2021-05-06 04:00:00,21.6354,32.6452,4.5121
,,303,2021-05-06,05:00:00,,2021-05-06 05:00:00,21.6087,32.3369,4.35311
,,304,2021-05-06,06:00:00,,2021-05-06 06:00:00,21.6087,32.1416,4.26658
,,305,2021-05-06,07:00:00,,2021-05-06 07:00:00,21.6888,32.1355,4.33382
,,306,2021-05-06,08:00:00,,2021-05-06 08:00:00,21.6354,32.4102,4.40879
,,307,2021-05-06,09:00:00,,2021-05-06 09:00:00,21.7315,32.3613,4.47124
,,308,2021-05-06,10:00:00,,2021-05-06 10:00:00,21.7208,30.6981,3.70966
,,309,2021-05-06,11:00:00,,2021-05-06 11:00:00,21.6461,28.7877,2.73528
,,310,2021-05-06,12:00:00,,2021-05-06 12:00:00,21.6087,27.7409,2.18198
,,311,2021-05-06,13:00:00,,2021-05-06 13:00:00,21.6194,26.923,1.77172
,,312,2021-05-06,14:00:00,,2021-05-06 14:00:00,21.7048,26.5873,1.66931
,,313,2021-05-06,15:00:00,,2021-05-06 15:00:00,21.5766,26.9749,1.7621
,,314,2021-05-06,16:00:00,,2021-05-06 16:00:00,21.7315,27.8843,2.35992
,,315,2021-05-06,17:00:00,,2021-05-06 17:00:00,21.6621,25.1682,0.86862
,,316,2021-05-06,18:00:00,,2021-05-06 18:00:00,21.5927,25.4734,0.977095
,,317,2021-05-06,19:00:00,,2021-05-06 19:00:00,21.6087,25.1072,0.78957
,,318,2021-05-06,20:00:00,,2021-05-06 20:00:00,21.7048,26.4714,1.60821
,,319,2021-05-06,21:00:00,,2021-05-06 21:00:00,21.7048,28.4276,2.60848
,,320,2021-05-06,22:00:00,,2021-05-06 22:00:00,21.7315,28.4916,2.6632
,,321,2021-05-06,23:00:00,,2021-05-06 23:00:00,21.5927,28.3177,2.45742
,,322,2021-05-07,00:00:00,,2021-05-07 00:00:00,21.7048,27.631,2.20878
,,323,2021-05-07,01:00:00,,2021-05-07 01:00:00,21.7048,27.2068,1.99174
,,324,2021-05-07,02:00:00,,2021-05-07 02:00:00,21.6354,27.0237,1.83769
,,325,2021-05-07,03:00:00,,2021-05-07 03:00:00,21.7048,27.0726,1.92241
,,326,2021-05-07,04:00:00,,2021-05-07 04:00:00,21.5766,27.1366,1.84576
,,327,2021-05-07,05:00:00,,2021-05-07 05:00:00,21.6354,26.6545,1.64523
,,328,2021-05-07,06:00:00,,2021-05-07 06:00:00,21.5927,26.2974,1.42042
,,329,2021-05-07,07:00:00,,2021-05-07 07:00:00,21.6087,26.331,1.4519
,,330,2021-05-07,08:00:00,,2021-05-07 08:00:00,21.6888,26.63,1.67806
,,331,2021-05-07,09:00:00,,2021-05-07 09:00:00,21.5766,26.8254,1.68435
,,332,2021-05-07,10:00:00,,2021-05-07 10:00:00,21.6888,27.1733,1.96071
,,333,2021-05-07,11:00:00,,2021-05-07 11:00:00,21.6087,28.2567,2.44085
,,334,2021-05-07,12:00:00,,2021-05-07 12:00:00,21.6194,28.6107,2.62533
,,335,2021-05-07,13:00:00,,2021-05-07 13:00:00,21.6461,28.0827,2.38615
,,336,2021-05-07,14:00:00,,2021-05-07 14:00:00,21.7208,29.8985,3.33511
,,337,2021-05-07,15:00:00,,2021-05-07 15:00:00,21.3684,32.7977,4.34509
,,338,2021-05-07,16:00:00,,2021-05-07 16:00:00,21.4378,31.7601,3.94719
,,339,2021-05-07,17:00:00,,2021-05-07 17:00:00,21.3416,31.3268,3.66799
,,340,2021-05-07,18:00:00,,2021-05-07 18:00:00,21.3844,30.3593,3.26015
,,341,2021-05-07,19:00:00,,2021-05-07 19:00:00,21.3951,30.0389,3.11923
,,342,2021-05-07,20:00:00,,2021-05-07 20:00:00,21.4218,30.1701,3.20405
,,343,2021-05-07,21:00:00,,2021-05-07 21:00:00,21.4111,29.7124,2.97857
,,344,2021-05-07,22:00:00,,2021-05-07 22:00:00,21.4538,31.5129,3.84993
,,345,2021-05-07,23:00:00,,2021-05-07 23:00:00,21.4378,32.4529,4.25486
,,346,2021-05-08,00:00:00,,2021-05-08 00:00:00,21.4805,33.1609,4.60082
,,347,2021-05-08,01:00:00,,2021-05-08 01:00:00,21.4218,33.2006,4.56644
,,348,2021-05-08,02:00:00,,2021-05-08 02:00:00,21.4805,32.8099,4.44858
,,349,2021-05-08,03:00:00,,2021-05-08 03:00:00,21.5232,32.4041,4.30806
,,350,2021-05-08,04:00:00,,2021-05-08 04:00:00,21.5766,32.1691,4.2508
,,351,2021-05-08,05:00:00,,2021-05-08 05:00:00,21.5232,30.4021,3.40056
,,352,2021-05-08,06:00:00,,2021-05-08 06:00:00,21.5766,30.0816,3.2967
,,353,2021-05-08,07:00:00,,2021-05-08 07:00:00,21.6194,30.6004,3.57627
,,354,2021-05-08,08:00:00,,2021-05-08 08:00:00,21.5339,31.1681,3.76316
,,355,2021-05-08,09:00:00,,2021-05-08 09:00:00,21.7315,31.6411,4.14977
,,356,2021-05-08,10:00:00,,2021-05-08 10:00:00,21.7475,32.0378,4.34163
,,357,2021-05-08,11:00:00,,2021-05-08 11:00:00,21.817,32.3522,4.54187
,,358,2021-05-08,12:00:00,,2021-05-08 12:00:00,21.7582,31.9219,4.29915
,,359,2021-05-08,13:00:00,,2021-05-08 13:00:00,21.4965,28.7755,2.60037
,,360,2021-05-08,14:00:00,,2021-05-08 14:00:00,21.4805,26.8193,1.59895
,,361,2021-05-08,15:00:00,,2021-05-08 15:00:00,21.4965,26.0563,1.21005
,,362,2021-05-08,16:00:00,,2021-05-08 16:00:00,21.6781,24.448,0.479615
,,363,2021-05-08,17:00:00,,2021-05-08 17:00:00,21.5072,25.1713,0.738794
,,364,2021-05-08,18:00:00,,2021-05-08 18:00:00,21.6354,25.1225,0.820671
,,365,2021-05-08,19:00:00,,2021-05-08 19:00:00,21.6461,25.4917,1.0325
,,366,2021-05-08,20:00:00,,2021-05-08 20:00:00,21.6888,26.3066,1.50731
,,367,2021-05-08,21:00:00,,2021-05-08 21:00:00,21.6194,26.9169,1.76855
,,368,2021-05-08,22:00:00,,2021-05-08 22:00:00,21.6087,28.3177,2.47121
,,369,2021-05-08,23:00:00,,2021-05-08 23:00:00,21.5927,29.3492,2.96185
,,370,2021-05-09,00:00:00,,2021-05-09 00:00:00,21.7208,29.8283,3.30181
,,371,2021-05-09,01:00:00,,2021-05-09 01:00:00,21.566,30.2281,3.35627
,,372,2021-05-09,02:00:00,,2021-05-09 02:00:00,21.6461,30.3838,3.49859
,,373,2021-05-09,03:00:00,,2021-05-09 03:00:00,21.5927,30.3899,3.4551
,,374,2021-05-09,04:00:00,,2021-05-09 04:00:00,21.5766,30.2586,3.37984
,,375,2021-05-09,05:00:00,,2021-05-09 05:00:00,21.5927,29.7887,3.172
,,376,2021-05-09,06:00:00,,2021-05-09 06:00:00,21.6461,29.0684,2.87223
,,377,2021-05-09,07:00:00,,2021-05-09 07:00:00,21.5339,28.867,2.67737
,,378,2021-05-09,08:00:00,,2021-05-09 08:00:00,21.6354,28.6381,2.65266
,,379,2021-05-09,09:00:00,,2021-05-09 09:00:00,21.7475,28.4337,2.64828
,,380,2021-05-09,10:00:00,,2021-05-09 10:00:00,21.7208,26.8833,1.8379
,,381,2021-05-09,11:00:00,,2021-05-09 11:00:00,21.6461,25.1072,0.821303
,,382,2021-05-09,12:00:00,,2021-05-09 12:00:00,21.5927,23.6362,-0.0590128
,,383,2021-05-09,13:00:00,,2021-05-09 13:00:00,21.5339,25.1164,0.731158
,,384,2021-05-09,14:00:00,,2021-05-09 14:00:00,21.7048,26.4958,1.62109
,,385,2021-05-09,15:00:00,,2021-05-09 15:00:00,21.5927,26.7124,1.63909
,,386,2021-05-09,16:00:00,,2021-05-09 16:00:00,21.6621,25.861,1.24631
,,387,2021-05-09,17:00:00,,2021-05-09 17:00:00,21.6461,25.3025,0.928931
,,388,2021-05-09,18:00:00,,2021-05-09 18:00:00,21.6781,25.5833,1.10962
,,389,2021-05-09,19:00:00,,2021-05-09 19:00:00,21.5499,24.9577,0.656851
,,390,2021-05-09,20:00:00,,2021-05-09 20:00:00,21.7475,23.6576,0.0840185
,,391,2021-05-09,21:00:00,,2021-05-09 21:00:00,21.6461,27.2587,1.9681
,,392,2021-05-09,22:00:00,,2021-05-09 22:00:00,21.5927,28.6381,2.61584
,,393,2021-05-09,23:00:00,,2021-05-09 23:00:00,21.6461,25.6962,1.14365
,,394,2021-05-10,00:00:00,,2021-05-10 00:00:00,21.5499,25.7633,1.09814
,,395,2021-05-10,01:00:00,,2021-05-10 01:00:00,21.6621,25.9373,1.28736
,,396,2021-05-10,02:00:00,,2021-05-10 02:00:00,21.6087,26.1997,1.38219
,,397,2021-05-10,03:00:00,,2021-05-10 03:00:00,21.7048,26.1143,1.41861
,,398,2021-05-10,04:00:00,,2021-05-10 04:00:00,21.6354,26.2272,1.41959
,,399,2021-05-10,05:00:00,,2021-05-10 05:00:00,21.6781,26.334,1.51277
,,400,2021-05-10,06:00:00,,2021-05-10 06:00:00,21.5766,26.2516,1.38245
,,401,2021-05-10,07:00:00,,2021-05-10 07:00:00,21.566,26.6514,1.5843
,,402,2021-05-10,08:00:00,,2021-05-10 08:00:00,21.6461,27.454,2.0682
,,403,2021-05-10,09:00:00,,2021-05-10 09:00:00,21.7582,28.4459,2.66353
,,404,2021-05-10,10:00:00,,2021-05-10 10:00:00,21.8009,29.5415,3.23425
,,405,2021-05-10,11:00:00,,2021-05-10 11:00:00,21.8437,30.2953,3.62857
,,406,2021-05-10,12:00:00,,2021-05-10 12:00:00,21.5927,29.9626,3.25443
,,407,2021-05-10,13:00:00,,2021-05-10 13:00:00,21.4965,30.515,3.42995
,,408,2021-05-10,14:00:00,,2021-05-10 14:00:00,21.4645,29.688,3.01317
,,409,2021-05-10,15:00:00,,2021-05-10 15:00:00,21.4805,28.3635,2.38361
,,410,2021-05-10,16:00:00,,2021-05-10 16:00:00,21.6087,26.5049,1.54382
,,411,2021-05-10,17:00:00,,2021-05-10 17:00:00,21.5072,28.748,2.59613
,,412,2021-05-10,18:00:00,,2021-05-10 18:00:00,21.5499,28.2261,2.37511
,,413,2021-05-10,19:00:00,,2021-05-10 19:00:00,21.566,28.7266,2.6363
,,414,2021-05-10,20:00:00,,2021-05-10 20:00:00,21.566,28.0613,2.30658
,,415,2021-05-10,21:00:00,,2021-05-10 21:00:00,21.5766,25.9159,1.20308
,,416,2021-05-10,22:00:00,,2021-05-10 22:00:00,21.4805,24.7471,0.480595
,,417,2021-05-10,23:00:00,,2021-05-10 23:00:00,21.6461,24.5945,0.535209
,,418,2021-05-11,00:00:00,,2021-05-11 00:00:00,21.6621,25.0828,0.821396
,,419,2021-05-11,01:00:00,,2021-05-11 01:00:00,21.6354,25.8457,1.21535
