rii,microsite
-0.12299579,Larrea tridentata
-0.046845366,Larrea tridentata
-0.091696703,Larrea tridentata
-0.175577613,Larrea tridentata
-0.159553119,Larrea tridentata
-0.094969742,Larrea tridentata
-0.12358273,Larrea tridentata
-0.163085738,Larrea tridentata
-0.144236211,Larrea tridentata
-0.057113188,Larrea tridentata
-0.073899494,Larrea tridentata
-0.143674204,Larrea tridentata
-0.140957258,Larrea tridentata
-0.126308016,Larrea tridentata
-0.025635792,Larrea tridentata
-0.02209082,Larrea tridentata
0.027181252,Larrea tridentata
0.019869081,Larrea tridentata
0.016290941,Larrea tridentata
0.021714866,Larrea tridentata
0.02205977,Larrea tridentata
0.025156734,Larrea tridentata
0.027739472,Larrea tridentata
0.027879951,Larrea tridentata
0.020412548,Larrea tridentata
0.020650729,Larrea tridentata
0.026489513,Larrea tridentata
0.026918396,Larrea tridentata
0.027389378,Larrea tridentata
0.033218919,Larrea tridentata
0.033971918,Larrea tridentata
0.040871935,Larrea tridentata
0.050365077,Larrea tridentata
0.029347458,Larrea tridentata
0.032816602,Larrea tridentata
0.03382514,Larrea tridentata
0.047969492,Larrea tridentata
0.044934394,Larrea tridentata
0.037763803,Larrea tridentata
0.03496643,Larrea tridentata
0.028986971,Larrea tridentata
0.028986971,Larrea tridentata
0.025871386,Larrea tridentata
0.032745937,Larrea tridentata
0.036422697,Larrea tridentata
0.026382861,Larrea tridentata
0.023818821,Larrea tridentata
0.020657008,Larrea tridentata
0.020480855,Larrea tridentata
0.040718859,Larrea tridentata
0.050798915,Larrea tridentata
0.021279734,Larrea tridentata
0.031565887,Larrea tridentata
0.024908398,Larrea tridentata
0.025124879,Larrea tridentata
0.017802287,Larrea tridentata
0.025906736,Larrea tridentata
0.011297234,Larrea tridentata
0.026334242,Larrea tridentata
0.029961965,Larrea tridentata
0.029265515,Larrea tridentata
0.033562756,Larrea tridentata
0.029961965,Larrea tridentata
0.037735111,Larrea tridentata
0.038354641,Larrea tridentata
0.034945373,Larrea tridentata
0.026736276,Larrea tridentata
0.026736276,Larrea tridentata
0.026736276,Larrea tridentata
0.022641067,Larrea tridentata
0.02609906,Larrea tridentata
0.010929995,Larrea tridentata
0.014402753,Larrea tridentata
0.014098949,Larrea tridentata
0.020341741,Larrea tridentata
0.020204505,Larrea tridentata
0.074600952,Larrea tridentata
0.059917592,Larrea tridentata
0.051314072,Larrea tridentata
0.038322113,Larrea tridentata
0.049160704,Larrea tridentata
0.060377175,Larrea tridentata
0.05424283,Larrea tridentata
0.069042101,Larrea tridentata
0.084863083,Larrea tridentata
0.114540883,Larrea tridentata
0.124472655,Larrea tridentata
0.117877138,Larrea tridentata
0.107682955,Larrea tridentata
0.106467297,Larrea tridentata
0.121056078,Larrea tridentata
0.078387458,Larrea tridentata
0.077294343,Larrea tridentata
0.070797842,Larrea tridentata
0.064208433,Larrea tridentata
0.062261959,Larrea tridentata
0.063094894,Larrea tridentata
0.031931416,Larrea tridentata
0.01580798,Larrea tridentata
0.004688345,Larrea tridentata
-0.010116627,Larrea tridentata
-0.014405893,Larrea tridentata
-0.047689578,Larrea tridentata
-0.053775835,Larrea tridentata
-0.059342109,Larrea tridentata
-0.048408408,Larrea tridentata
-0.071512511,Larrea tridentata
-0.097112562,Larrea tridentata
-0.116547374,Larrea tridentata
-0.128391994,Larrea tridentata
-0.112606638,Larrea tridentata
-0.093616403,Larrea tridentata
-0.048745357,Larrea tridentata
-0.083128131,Larrea tridentata
-0.109254195,Larrea tridentata
-0.13137558,Larrea tridentata
-0.137515894,Larrea tridentata
-0.113708428,Larrea tridentata
-0.069261244,Larrea tridentata
-0.047689578,Larrea tridentata
-0.055485614,Larrea tridentata
-0.044980637,Larrea tridentata
-0.050968433,Larrea tridentata
-0.052676047,Larrea tridentata
-0.030346821,Larrea tridentata
-0.027236029,Larrea tridentata
-0.027507727,Larrea tridentata
-0.04193918,Larrea tridentata
-0.035240878,Larrea tridentata
-0.023877459,Larrea tridentata
-0.016770887,Larrea tridentata
-0.003921093,Larrea tridentata
-0.001998834,Larrea tridentata
0.006169666,Larrea tridentata
0.006303675,Larrea tridentata
0.006439164,Larrea tridentata
0.008855302,Larrea tridentata
0.011231722,Larrea tridentata
0.013621642,Larrea tridentata
0.013746696,Larrea tridentata
0.013873393,Larrea tridentata
0.009415079,Larrea tridentata
0.0118461,Larrea tridentata
0.011959799,Larrea tridentata
0.014450209,Larrea tridentata
0.014520025,Larrea tridentata
0.012286919,Larrea tridentata
0.019831652,Larrea tridentata
0.015029084,Larrea tridentata
0.015104621,Larrea tridentata
0.015104621,Larrea tridentata
0.012790478,Larrea tridentata
0.018119491,Larrea tridentata
0.018404908,Larrea tridentata
0.021197181,Larrea tridentata
0.021425153,Larrea tridentata
0.026918396,Larrea tridentata
0.022165338,Larrea tridentata
0.022384328,Larrea tridentata
0.036722829,Larrea tridentata
0.031443144,Larrea tridentata
0.019897974,Larrea tridentata
0.020011401,Larrea tridentata
0.020011401,Larrea tridentata
0.02009656,Larrea tridentata
0.020360817,Larrea tridentata
0.017823757,Larrea tridentata
0.02087761,Larrea tridentata
0.018179511,Larrea tridentata
0.018289763,Larrea tridentata
0.021419652,Larrea tridentata
0.021684872,Larrea tridentata
0.021956743,Larrea tridentata
0.022235517,Larrea tridentata
0.019261745,Larrea tridentata
0.019386652,Larrea tridentata
0.022884622,Larrea tridentata
0.019674936,Larrea tridentata
0.023152948,Larrea tridentata
0.020069108,Larrea tridentata
0.016662608,Larrea tridentata
0.013457957,Larrea tridentata
0.013549369,Larrea tridentata
0.020982581,Larrea tridentata
0.025306,Larrea tridentata
-0.003684372,Larrea tridentata
0.018958276,Larrea tridentata
0.07568279,Larrea tridentata
0.106775572,Larrea tridentata
0.079991741,Larrea tridentata
0.063963332,Larrea tridentata
0.03965263,Larrea tridentata
0.069218549,Larrea tridentata
0.115638951,Larrea tridentata
0.05883497,Larrea tridentata
0.127305142,Larrea tridentata
0.163504334,Larrea tridentata
0.147603399,Larrea tridentata
0.146095718,Larrea tridentata
0.142826884,Larrea tridentata
0.15921207,Larrea tridentata
0.14351269,Larrea tridentata
0.15833415,Larrea tridentata
0.171389912,Larrea tridentata
0.168834523,Larrea tridentata
0.181228512,Larrea tridentata
0.161246055,Larrea tridentata
0.162592305,Larrea tridentata
0.178761689,Larrea tridentata
0.159460449,Larrea tridentata
0.148897886,Larrea tridentata
0.112404092,Larrea tridentata
0.089611927,Larrea tridentata
0.057423694,Larrea tridentata
0.051849264,Larrea tridentata
0.087458054,Larrea tridentata
0.121524566,Larrea tridentata
0.069693349,Larrea tridentata
0.035175588,Larrea tridentata
0.030050622,Larrea tridentata
0.001494479,Larrea tridentata
0,Larrea tridentata
-0.078136161,Larrea tridentata
-0.091064606,Larrea tridentata
-0.093177811,Larrea tridentata
-0.077867644,Larrea tridentata
-0.076192779,Larrea tridentata
-0.124403641,Larrea tridentata
-0.134437042,Larrea tridentata
-0.149606709,Larrea tridentata
-0.152708974,Larrea tridentata
-0.19369756,Larrea tridentata
-0.205573506,Larrea tridentata
-0.17209197,Larrea tridentata
-0.187268916,Larrea tridentata
-0.146424881,Larrea tridentata
-0.173320267,Larrea tridentata
-0.216476602,Larrea tridentata
-0.190143529,Larrea tridentata
-0.168678906,Larrea tridentata
-0.177096696,Larrea tridentata
-0.173648416,Larrea tridentata
-0.191286414,Larrea tridentata
-0.205249894,Larrea tridentata
-0.183065322,Larrea tridentata
-0.161006751,Larrea tridentata
-0.196745032,Larrea tridentata
-0.195489637,Larrea tridentata
-0.196958258,Larrea tridentata
-0.199945111,Larrea tridentata
-0.176718922,Larrea tridentata
-0.158633376,Larrea tridentata
-0.145051842,Larrea tridentata
-0.102639953,Larrea tridentata
-0.013933548,Larrea tridentata
-0.001774334,Larrea tridentata
0.028667116,Larrea tridentata
0.016770887,Larrea tridentata
0.009743207,Larrea tridentata
0.020030753,Larrea tridentata
0.022317759,Larrea tridentata
0.016810959,Larrea tridentata
0.016882002,Larrea tridentata
0.015031859,Larrea tridentata
0.016810959,Larrea tridentata
0.018661713,Larrea tridentata
0.030235972,Larrea tridentata
0.028475789,Larrea tridentata
0.033717919,Larrea tridentata
0.020046207,Larrea tridentata
0.024947729,Larrea tridentata
0.022902598,Larrea tridentata
0.023114798,Larrea tridentata
0.030664817,Larrea tridentata
0.038355957,Larrea tridentata
0.026950501,Larrea tridentata
0.04377156,Larrea tridentata
0.04461354,Larrea tridentata
0.059837007,Larrea tridentata
0.052986104,Larrea tridentata
0.037627315,Larrea tridentata
0.018800813,Larrea tridentata
0.023288715,Larrea tridentata
0.023168949,Larrea tridentata
0.023531999,Larrea tridentata
0.020865893,Larrea tridentata
-0.005349099,Larrea tridentata
0.008205658,Larrea tridentata
0.018902197,Larrea tridentata
0.024294715,Larrea tridentata
0.015904849,Larrea tridentata
0.030539918,Larrea tridentata
0.033971918,Larrea tridentata
0.022288522,Larrea tridentata
0.027539921,Larrea tridentata
0.024997812,Larrea tridentata
0.011529732,Larrea tridentata
0.025890163,Larrea tridentata
0.022796625,Larrea tridentata
0.02867459,Larrea tridentata
0.023328435,Larrea tridentata
0.029347458,Larrea tridentata
0.020722652,Larrea tridentata
0.026687793,Larrea tridentata
0.029905956,Larrea tridentata
0.023917746,Larrea tridentata
0.030085147,Larrea tridentata
0.0277044,Larrea tridentata
0.041316271,Larrea tridentata
0.038773305,Larrea tridentata
0.043776993,Larrea tridentata
0.048156675,Larrea tridentata
0.089132661,Larrea tridentata
0.079498607,Larrea tridentata
0.026659199,Larrea tridentata
0.070350734,Larrea tridentata
0.093791652,Larrea tridentata
0.109126231,Larrea tridentata
0.100911401,Larrea tridentata
0.103840623,Larrea tridentata
0.107797311,Larrea tridentata
0.112519126,Larrea tridentata
0.117877138,Larrea tridentata
0.112739912,Larrea tridentata
0.107710637,Larrea tridentata
0.105845067,Larrea tridentata
0.110655809,Larrea tridentata
0.111801767,Larrea tridentata
0.11405482,Larrea tridentata
0.126302882,Larrea tridentata
0.104158353,Larrea tridentata
0.077944619,Larrea tridentata
0.047265275,Larrea tridentata
0.049644284,Larrea tridentata
0.059818419,Larrea tridentata
0.054409117,Larrea tridentata
0.060410657,Larrea tridentata
0.042214982,Larrea tridentata
0.016603784,Larrea tridentata
0.001494479,Larrea tridentata
0.013219753,Larrea tridentata
-0.014512389,Larrea tridentata
-0.079929869,Larrea tridentata
-0.080448497,Larrea tridentata
-0.098395479,Larrea tridentata
-0.089495863,Larrea tridentata
-0.082210391,Larrea tridentata
-0.100775955,Larrea tridentata
-0.122601796,Larrea tridentata
-0.136160796,Larrea tridentata
-0.145078614,Larrea tridentata
-0.138595024,Larrea tridentata
-0.13505076,Larrea tridentata
-0.158124395,Larrea tridentata
-0.161953175,Larrea tridentata
-0.15934117,Larrea tridentata
-0.135099186,Larrea tridentata
-0.16869781,Larrea tridentata
-0.155098583,Larrea tridentata
-0.151600678,Larrea tridentata
-0.187931388,Larrea tridentata
-0.12007237,Larrea tridentata
-0.151237552,Larrea tridentata
-0.158659109,Larrea tridentata
-0.154359317,Larrea tridentata
-0.140073289,Larrea tridentata
-0.162171364,Larrea tridentata
-0.164848438,Larrea tridentata
-0.152317881,Larrea tridentata
-0.125347751,Larrea tridentata
-0.124660692,Larrea tridentata
-0.115326014,Larrea tridentata
-0.107517648,Larrea tridentata
-0.052733069,Larrea tridentata
-0.008315185,Larrea tridentata
-0.013523084,Larrea tridentata
-0.001729924,Larrea tridentata
-0.007146226,Larrea tridentata
0.009382887,Larrea tridentata
0.015343905,Larrea tridentata
0.013603392,Larrea tridentata
0.024291753,Larrea tridentata
0.026754921,Larrea tridentata
0.027251651,Larrea tridentata
0.033883695,Larrea tridentata
0.032079349,Larrea tridentata
0.035577908,Larrea tridentata
0.03770648,Larrea tridentata
0.031528768,Larrea tridentata
0.041427261,Larrea tridentata
0.037134503,Larrea tridentata
0.028245237,Larrea tridentata
0.03023642,Larrea tridentata
0.040101058,Larrea tridentata
0.033095812,Larrea tridentata
0.038542326,Larrea tridentata
0.061952186,Larrea tridentata
0.045921553,Larrea tridentata
0.016702255,Larrea tridentata
0.025890163,Larrea tridentata
0.017180683,Larrea tridentata
-0.015087775,Larrea tridentata
-0.034066967,Larrea tridentata
-0.009101324,Larrea tridentata
-0.008781626,Larrea tridentata
-0.005816801,Larrea tridentata
0.030205118,Larrea tridentata
0.030539918,Larrea tridentata
0.038745709,Larrea tridentata
0.039429704,Larrea tridentata
0.033971918,Larrea tridentata
0.022796625,Larrea tridentata
0.014446131,Larrea tridentata
0.023193523,Larrea tridentata
0.046688914,Larrea tridentata
0.02363473,Larrea tridentata
0.029176744,Larrea tridentata
0.027170647,Larrea tridentata
0.012193565,Larrea tridentata
0.024535937,Larrea tridentata
0.036772971,Larrea tridentata
0.097653859,Larrea tridentata
0.053336397,Larrea tridentata
0.042152345,Larrea tridentata
0.047514594,Larrea tridentata
0.077354036,Larrea tridentata
0.023798796,Larrea tridentata
0.039938137,Larrea tridentata
0.014260768,Larrea tridentata
0.075489181,Larrea tridentata
0.103096739,Larrea tridentata
0.081242585,Larrea tridentata
0.102359731,Larrea tridentata
0.128133019,Larrea tridentata
0.090992647,Larrea tridentata
0.132109983,Larrea tridentata
0.148059253,Larrea tridentata
0.160459083,Larrea tridentata
0.17696857,Larrea tridentata
0.145191703,Larrea tridentata
0.131599746,Larrea tridentata
0.118983905,Larrea tridentata
0.148069871,Larrea tridentata
0.151015428,Larrea tridentata
0.155447991,Larrea tridentata
0.18304808,Larrea tridentata
0.139643147,Larrea tridentata
0.1293211,Larrea tridentata
0.119642321,Larrea tridentata
0.125701424,Larrea tridentata
0.119835841,Larrea tridentata
0.099198486,Larrea tridentata
0.094105906,Larrea tridentata
0.085860346,Larrea tridentata
0.062595552,Larrea tridentata
0.093731556,Larrea tridentata
0.066367919,Larrea tridentata
0.053057372,Larrea tridentata
0.032428641,Larrea tridentata
0.007361634,Larrea tridentata
0.023240623,Larrea tridentata
0.017177374,Larrea tridentata
-0.064320051,Larrea tridentata
-0.086298048,Larrea tridentata
-0.081632922,Larrea tridentata
-0.070686578,Larrea tridentata
-0.072338651,Larrea tridentata
-0.094306094,Larrea tridentata
-0.117027771,Larrea tridentata
-0.125328051,Larrea tridentata
-0.130246531,Larrea tridentata
-0.129882188,Larrea tridentata
-0.118893535,Larrea tridentata
-0.148398114,Larrea tridentata
-0.171298099,Larrea tridentata
-0.160208556,Larrea tridentata
-0.136867945,Larrea tridentata
-0.172764972,Larrea tridentata
-0.177187719,Larrea tridentata
-0.176486557,Larrea tridentata
-0.155535125,Larrea tridentata
-0.071476727,Larrea tridentata
-0.073941823,Larrea tridentata
-0.052602052,Larrea tridentata
-0.039242956,Larrea tridentata
-0.036614581,Larrea tridentata
-0.041422866,Larrea tridentata
-0.047214081,Larrea tridentata
-0.045511571,Larrea tridentata
-0.083406897,Larrea tridentata
-0.07399478,Larrea tridentata
-0.051418718,Larrea tridentata
-0.03300287,Larrea tridentata
-0.008543789,Larrea tridentata
0,Larrea tridentata
0.003585926,Larrea tridentata
0.005624124,Larrea tridentata
0.009542509,Larrea tridentata
0.00968775,Larrea tridentata
0.011722856,Larrea tridentata
0.013818301,Larrea tridentata
0.016260506,Larrea tridentata
0.016575777,Larrea tridentata
0.019012749,Larrea tridentata
0.021425213,Larrea tridentata
0.021966912,Larrea tridentata
0.032632378,Larrea tridentata
0.052510214,Larrea tridentata
0.050954602,Larrea tridentata
0.056902961,Larrea tridentata
0.03541423,Larrea tridentata
0.031841231,Larrea tridentata
0.02352476,Larrea tridentata
0.02352476,Larrea tridentata
0.016678753,Larrea tridentata
0.018741699,Larrea tridentata
0.019099659,Larrea tridentata
0.019445509,Larrea tridentata
0.024686236,Larrea tridentata
0.022362715,Larrea tridentata
0.019930335,Larrea tridentata
0.023288715,Larrea tridentata
0.018213641,Larrea tridentata
0.020757753,Larrea tridentata
0.020975166,Larrea tridentata
0.021309961,Larrea tridentata
0.028839461,Larrea tridentata
0.032178826,Larrea tridentata
0.031805766,Larrea tridentata
0.017718853,Larrea tridentata
0.026687793,Larrea tridentata
0.017718853,Larrea tridentata
0.026815852,Larrea tridentata
0.045539891,Larrea tridentata
0.021257637,Larrea tridentata
0.008992014,Larrea tridentata
0.018289763,Larrea tridentata
0.012420341,Larrea tridentata
0.025186844,Larrea tridentata
0.063354556,Larrea tridentata
0.03321545,Larrea tridentata
0.015887788,Larrea tridentata
0.013367771,Larrea tridentata
0.042261774,Larrea tridentata
0.044606477,Larrea tridentata
0.041034409,Larrea tridentata
0.027770756,Larrea tridentata
0.025124879,Larrea tridentata
0.041333905,Larrea tridentata
0.047599541,Larrea tridentata
0.065307765,Larrea tridentata
0.12435985,Larrea tridentata
0.116187891,Larrea tridentata
0.148852769,Larrea tridentata
0.11245504,Larrea tridentata
0.107745866,Larrea tridentata
0.132993802,Larrea tridentata
0.123013321,Larrea tridentata
0.143373673,Larrea tridentata
0.174404269,Larrea tridentata
0.143280693,Larrea tridentata
0.140141861,Larrea tridentata
0.132446344,Larrea tridentata
0.123693915,Larrea tridentata
0.138575805,Larrea tridentata
0.12975199,Larrea tridentata
0.142517773,Larrea tridentata
0.149055331,Larrea tridentata
0.129605142,Larrea tridentata
0.140041881,Larrea tridentata
0.128690096,Larrea tridentata
0.106472145,Larrea tridentata
0.090355938,Larrea tridentata
0.062994739,Larrea tridentata
0.049644284,Larrea tridentata
0.074547533,Larrea tridentata
0.078273818,Larrea tridentata
0.059843066,Larrea tridentata
0.02862375,Larrea tridentata
0.007497801,Larrea tridentata
0.004456794,Larrea tridentata
-0.008714739,Larrea tridentata
-0.075877036,Larrea tridentata
-0.090352512,Larrea tridentata
-0.098524742,Larrea tridentata
-0.078428048,Larrea tridentata
-0.090571509,Larrea tridentata
-0.11204393,Larrea tridentata
-0.142263443,Larrea tridentata
-0.140589712,Larrea tridentata
-0.141636922,Larrea tridentata
-0.150913335,Larrea tridentata
-0.134428379,Larrea tridentata
-0.13994991,Larrea tridentata
-0.157476755,Larrea tridentata
-0.154194737,Larrea tridentata
-0.155937019,Larrea tridentata
-0.174469227,Larrea tridentata
-0.170991704,Larrea tridentata
-0.152441225,Larrea tridentata
-0.139232188,Larrea tridentata
-0.131355574,Larrea tridentata
-0.175974993,Larrea tridentata
-0.180484382,Larrea tridentata
-0.166187709,Larrea tridentata
-0.174644718,Larrea tridentata
-0.171032915,Larrea tridentata
-0.16653072,Larrea tridentata
-0.164965303,Larrea tridentata
-0.159349208,Larrea tridentata
-0.141830948,Larrea tridentata
-0.141217515,Larrea tridentata
-0.129968117,Larrea tridentata
-0.037471176,Larrea tridentata
-0.015081071,Larrea tridentata
-0.008514632,Larrea tridentata
0.0155722,Larrea tridentata
-0.01235229,Larrea tridentata
-0.001861911,Larrea tridentata
0.007894306,Larrea tridentata
0.012335122,Larrea tridentata
0.01700333,Larrea tridentata
0.024947729,Larrea tridentata
0.016810959,Larrea tridentata
0.018197846,Larrea tridentata
0.012205938,Larrea tridentata
0.018606552,Larrea tridentata
0.014553736,Larrea tridentata
0.01693117,Larrea tridentata
0.01700333,Larrea tridentata
0.019400194,Larrea tridentata
0.038363292,Larrea tridentata
0.036035398,Larrea tridentata
0.033717919,Larrea tridentata
0.027851556,Larrea tridentata
0.028111857,Larrea tridentata
0.025715267,Larrea tridentata
0.025958585,Larrea tridentata
0.030956191,Larrea tridentata
0.061634405,Larrea tridentata
0.037935058,Larrea tridentata
0.057680668,Larrea tridentata
0.046422218,Larrea tridentata
0.034365884,Larrea tridentata
0.039644395,Larrea tridentata
0.043577785,Larrea tridentata
0.051902067,Larrea tridentata
0.055967383,Larrea tridentata
0.053826139,Larrea tridentata
0.035679786,Larrea tridentata
0.05555017,Larrea tridentata
0.081522255,Larrea tridentata
0.098567202,Larrea tridentata
0.102692613,Larrea tridentata
0.063813393,Larrea tridentata
0.053153497,Larrea tridentata
0.102321233,Larrea tridentata
0.099592743,Larrea tridentata
0.126802125,Larrea tridentata
0.125446486,Larrea tridentata
0.10869191,Larrea tridentata
0.060095305,Larrea tridentata
0.066557481,Larrea tridentata
0.08518447,Larrea tridentata
0.070645905,Larrea tridentata
0.037100213,Larrea tridentata
0.045041722,Larrea tridentata
0.05457083,Larrea tridentata
0.041938401,Larrea tridentata
0.014537184,Larrea tridentata
0.009373505,Larrea tridentata
0.086541198,Larrea tridentata
0.125882267,Larrea tridentata
0.127042802,Larrea tridentata
0.108347153,Larrea tridentata
0.129810971,Larrea tridentata
0.119108589,Larrea tridentata
0.124713414,Larrea tridentata
0.144719845,Larrea tridentata
0.130790465,Larrea tridentata
0.142145609,Larrea tridentata
0.140552705,Larrea tridentata
0.15366774,Larrea tridentata
0.150938614,Larrea tridentata
0.144236211,Larrea tridentata
0.138559605,Larrea tridentata
0.112702366,Larrea tridentata
0.104633974,Larrea tridentata
0.134801709,Larrea tridentata
0.142044288,Larrea tridentata
0.153010432,Larrea tridentata
0.070347685,Larrea tridentata
0.054409117,Larrea tridentata
0.045073734,Larrea tridentata
0.02781336,Larrea tridentata
0.078170534,Larrea tridentata
0.090366549,Larrea tridentata
0.071852558,Larrea tridentata
0.014308546,Larrea tridentata
0,Larrea tridentata
-0.005667182,Larrea tridentata
-0.021004545,Larrea tridentata
-0.077422615,Larrea tridentata
-0.087122301,Larrea tridentata
-0.076542605,Larrea tridentata
-0.062918747,Larrea tridentata
-0.080772062,Larrea tridentata
-0.099043234,Larrea tridentata
-0.121864136,Larrea tridentata
-0.140333684,Larrea tridentata
-0.144142565,Larrea tridentata
-0.154994445,Larrea tridentata
-0.135881462,Larrea tridentata
-0.144264507,Larrea tridentata
-0.149109613,Larrea tridentata
-0.115637503,Larrea tridentata
-0.149639034,Larrea tridentata
-0.152662295,Larrea tridentata
-0.154678446,Larrea tridentata
-0.164151931,Larrea tridentata
-0.175601036,Larrea tridentata
-0.143175209,Larrea tridentata
-0.178145537,Larrea tridentata
-0.195748183,Larrea tridentata
-0.178086373,Larrea tridentata
-0.16435845,Larrea tridentata
-0.163970169,Larrea tridentata
-0.162802852,Larrea tridentata
-0.161989539,Larrea tridentata
-0.145998671,Larrea tridentata
-0.139876501,Larrea tridentata
-0.139668836,Larrea tridentata
-0.118554597,Larrea tridentata
-0.018854209,Larrea tridentata
-0.009660468,Larrea tridentata
0,Larrea tridentata
-0.004869355,Larrea tridentata
-0.02177934,Larrea tridentata
0.001786069,Larrea tridentata
0.022630396,Larrea tridentata
0.017433598,Larrea tridentata
0.012234685,Larrea tridentata
-0.002090957,Larrea tridentata
0,Larrea tridentata
0,Larrea tridentata
0,Larrea tridentata
-0.006697627,Larrea tridentata
-0.006697627,Larrea tridentata
-0.00897472,Larrea tridentata
0,Larrea tridentata
0.031379214,Larrea tridentata
0.02352476,Larrea tridentata
0.037134503,Larrea tridentata
0.034602913,Larrea tridentata
0.036986733,Larrea tridentata
0.034900476,Larrea tridentata
0.012017167,Larrea tridentata
0.012286919,Larrea tridentata
0.015029084,Larrea tridentata
0.030516808,Larrea tridentata
0.03067254,Larrea tridentata
0.037103064,Larrea tridentata
0.024164408,Larrea tridentata
0.044302877,Larrea tridentata
0.02189361,Larrea tridentata
0.030040456,Larrea tridentata
0.024723769,Larrea tridentata
0.025421969,Larrea tridentata
0.040370415,Larrea tridentata
0.04010832,Larrea tridentata
0.025249248,Larrea tridentata
0.025566063,Larrea tridentata
0.053997613,Larrea tridentata
0.040603884,Larrea tridentata
0.038267906,Larrea tridentata
0.030299185,Larrea tridentata
0.042740911,Larrea tridentata
0.020480855,Larrea tridentata
0.021279734,Larrea tridentata
0.029700682,Larrea tridentata
0.026334242,Larrea tridentata
0.025306,Larrea tridentata
0.032282114,Larrea tridentata
0.040721551,Larrea tridentata
0.055070108,Larrea tridentata
0.027662179,Larrea tridentata
0.00794626,Larrea tridentata
0.003988979,Larrea tridentata
0.042044061,Larrea tridentata
0.040384029,Larrea tridentata
0.014508045,Larrea tridentata
0.053941034,Larrea tridentata
0.099852162,Larrea tridentata
0.119626847,Larrea tridentata
0.109130707,Larrea tridentata
0.12781883,Larrea tridentata
0.130861058,Larrea tridentata
0.123306544,Larrea tridentata
0.11598827,Larrea tridentata
0.10061137,Larrea tridentata
0.114010865,Larrea tridentata
0.154661888,Larrea tridentata
0.154075389,Larrea tridentata
0.153901821,Larrea tridentata
0.157452079,Larrea tridentata
0.149316051,Larrea tridentata
0.081056071,Larrea tridentata
0.096640258,Larrea tridentata
0.123428587,Larrea tridentata
0.118916324,Larrea tridentata
0.105731114,Larrea tridentata
0.046486119,Larrea tridentata
0.011628211,Larrea tridentata
-0.008714739,Larrea tridentata
-0.021748179,Larrea tridentata
0.016965643,Larrea tridentata
0.023593796,Larrea tridentata
0.025135236,Larrea tridentata
-0.001405241,Larrea tridentata
-0.033664446,Larrea tridentata
-0.00968786,Larrea tridentata
-0.028994285,Larrea tridentata
-0.080271289,Larrea tridentata
-0.083209275,Larrea tridentata
-0.067615424,Larrea tridentata
-0.052255623,Larrea tridentata
-0.074369104,Larrea tridentata
-0.103041745,Larrea tridentata
-0.121217674,Larrea tridentata
-0.137990857,Larrea tridentata
-0.126725057,Larrea tridentata
-0.136345075,Larrea tridentata
-0.130586077,Larrea tridentata
-0.124986957,Larrea tridentata
-0.108427822,Larrea tridentata
-0.112565013,Larrea tridentata
-0.100248671,Larrea tridentata
-0.126428812,Larrea tridentata
-0.133285114,Larrea tridentata
-0.14614901,Larrea tridentata
-0.147354866,Larrea tridentata
-0.15232939,Larrea tridentata
-0.156533277,Larrea tridentata
-0.145694693,Larrea tridentata
-0.148472501,Larrea tridentata
-0.144345825,Larrea tridentata
-0.13401823,Larrea tridentata
-0.115835573,Larrea tridentata
-0.117359641,Larrea tridentata
-0.103403294,Larrea tridentata
-0.112029299,Larrea tridentata
-0.126303535,Larrea tridentata
-0.09548775,Larrea tridentata
-0.007497801,Larrea tridentata
0.006073976,Larrea tridentata
0.003059789,Larrea tridentata
0.003082976,Larrea tridentata
-0.014035561,Larrea tridentata
-0.001607464,Larrea tridentata
0.020388069,Larrea tridentata
0.028350978,Larrea tridentata
0.019782955,Larrea tridentata
0.030323877,Larrea tridentata
0.036246469,Larrea tridentata
0.030641617,Larrea tridentata
0.029118208,Larrea tridentata
0.021990272,Larrea tridentata
0.024006608,Larrea tridentata
0.032725637,Larrea tridentata
0.047107889,Larrea tridentata
0.049327514,Larrea tridentata
0.047203137,Larrea tridentata
0.061125752,Larrea tridentata
0.066258755,Larrea tridentata
0.06008227,Larrea tridentata
0.048064987,Larrea tridentata
0.027052838,Larrea tridentata
0.025010429,Larrea tridentata
0.043743491,Larrea tridentata
0.049157199,Larrea tridentata
0.066308244,Larrea tridentata
0.037116508,Larrea tridentata
0.050837265,Larrea tridentata
0.045230419,Larrea tridentata
0.053151295,Larrea tridentata
0.051914572,Larrea tridentata
0.030664817,Larrea tridentata
0.055365976,Larrea tridentata
0.046968825,Larrea tridentata
0.041951488,Larrea tridentata
0.027739472,Larrea tridentata
-0.002320299,Larrea tridentata
0.048863782,Larrea tridentata
0.05424283,Larrea tridentata
0.047707003,Larrea tridentata
0.037844432,Larrea tridentata
0.065372773,Larrea tridentata
0.046936644,Larrea tridentata
0.04010832,Larrea tridentata
0.031992185,Larrea tridentata
0.026815852,Larrea tridentata
0.067593551,Larrea tridentata
0.03267712,Larrea tridentata
0.0382297,Larrea tridentata
0.060149549,Larrea tridentata
0.055695314,Larrea tridentata
0.070408105,Larrea tridentata
0.034883721,Larrea tridentata
0.038355957,Larrea tridentata
0.016066482,Larrea tridentata
0.091073692,Larrea tridentata
0.1333352,Larrea tridentata
0.132410264,Larrea tridentata
0.100508323,Larrea tridentata
0.077681775,Larrea tridentata
0.072732486,Larrea tridentata
