"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"2373",0.024390243902439,0.459459459459459,NA
"2374",0.0847457627118644,0.393258426966292,NA
"2375",0.162790697674419,0.333333333333333,NA
"2376",0.0666666666666667,0.317073170731707,NA
"2377",0.12280701754386,0.333333333333333,NA
"2378",0.164750957854406,0.294498381877023,NA
"2379",0.161904761904762,0.323076923076923,NA
"2380",0.172413793103448,0.368421052631579,NA
"2381",0.111111111111111,0.384615384615385,NA
"2382",NA,NA,NA
"2383",NA,NA,NA
"2384",NA,NA,NA
"2385",NA,NA,NA
"2386",NA,NA,NA
"2387",NA,NA,NA
"2388",NA,NA,NA
"2389",NA,NA,NA
"2390",NA,NA,NA
"2391",NA,NA,NA
"2392",NA,NA,NA
"2393",NA,NA,NA
"2394",NA,NA,NA
"2395",NA,NA,NA
"2396",NA,NA,NA
"2397",NA,NA,NA
"2398",NA,NA,NA
"2399",NA,NA,NA
"2400",NA,NA,NA
"2401",NA,NA,NA
"2402",NA,NA,NA
"2403",NA,NA,NA
"2404",NA,NA,NA
"2405",NA,NA,NA
"2406",NA,NA,NA
"2407",NA,NA,NA
"2408",NA,NA,NA
"2409",NA,NA,NA
"2410",NA,NA,NA
"2411",NA,NA,NA
"2412",NA,NA,NA
"2413",NA,NA,NA
"2414",NA,NA,NA
"2415",NA,NA,NA
"2416",NA,NA,NA
"2417",NA,NA,NA
"2418",NA,NA,NA
"2419",NA,NA,NA
"2420",NA,NA,NA
"2421",NA,NA,NA
"2422",NA,NA,NA
"2423",NA,NA,NA
"2424",NA,NA,NA
"2425",NA,NA,NA
"2426",NA,NA,NA
"2427",NA,NA,NA
"2428",NA,NA,NA
"2429",0.2,0.111111111111111,NA
"2430",0.2,0.169811320754717,NA
"2431",0.168421052631579,0.107344632768362,NA
"2432",0.189189189189189,-0.0344827586206897,NA
"2433",0.166666666666667,-0.111111111111111,NA
"2434",-0.169230769230769,-0.407407407407407,NA
"2435",-0.162790697674419,-0.428571428571429,NA
"2436",-0.137254901960784,-0.432098765432099,NA
"2437",-0.0461538461538462,-0.478260869565217,NA
"2438",0,-0.431578947368421,NA
"2439",0.0810810810810811,-0.431578947368421,NA
"2440",0.15,-0.387755102040816,NA
"2441",0.219512195121951,-0.333333333333333,NA
"2442",0.362637362637363,-0.260869565217391,NA
"2443",0.431578947368421,-0.2,NA
"2444",0.475728155339806,-0.2,NA
"2445",0.513513513513513,-0.2,NA
"2446",0.546218487394958,-0.2,NA
"2447",0.576642335766423,-0.208333333333333,NA
"2448",0.577464788732394,-0.2,NA
"2449",0.589403973509934,-0.192307692307692,NA
"2450",0.610062893081761,-0.192307692307692,NA
"2451",0.6,-0.185185185185185,NA
"2452",0.6,-0.214285714285714,NA
"2453",0.546666666666667,-0.214285714285714,NA
"2454",0.6,-0.220338983050847,NA
"2455",0.0526315789473684,-0.220338983050847,NA
"2456",0.6,-0.169230769230769,NA
"2457",0.615384615384615,-0.25,NA
"2458",0.6,-0.25,NA
"2459",-0.105263157894737,0.0454545454545455,NA
"2460",0.584158415841584,0.0869565217391304,NA
"2461",-0.105263157894737,0.125,NA
"2462",0.388888888888889,0.153846153846154,NA
"2463",-0.1,0.214285714285714,NA
"2464",-0.189189189189189,0.241379310344828,NA
"2465",-0.277777777777778,0.08,NA
"2466",0.0612244897959184,-0.0697674418604651,NA
"2467",-0.0909090909090909,0.0204081632653061,NA
"2468",-0.142857142857143,0.0943396226415094,NA
"2469",-0.388888888888889,0.0196078431372549,NA
"2470",0.0740740740740741,0.504950495049505,NA
"2471",-0.265822784810127,0.504950495049505,NA
"2472",-0.405405405405405,0.509433962264151,NA
"2473",-0.268292682926829,0.509433962264151,NA
"2474",-0.238095238095238,0.527272727272727,NA
"2475",-0.464788732394366,0.527272727272727,NA
"2476",0.1875,0.527272727272727,NA
"2477",0.297297297297297,0.527272727272727,NA
"2478",-0.351351351351351,0.541284403669725,NA
"2479",-0.265822784810127,0.541284403669725,NA
"2480",0.032258064516129,0.552238805970149,NA
"2481",-0.0638297872340425,0.557522123893805,NA
"2482",-0.263157894736842,0.538461538461538,NA
"2483",-0.226666666666667,0.570093457943925,NA
"2484",-0.530434782608696,0.568627450980392,NA
"2485",-0.442622950819672,0.568627450980392,NA
"2486",-0.377049180327869,0.584158415841584,NA
"2487",-0.428571428571429,0.583333333333333,NA
"2488",-0.52,0.582417582417582,NA
"2489",-0.548387096774194,0.6,NA
"2490",-0.431578947368421,0.6,NA
"2491",-0.523809523809524,0.6,NA
"2492",-0.542857142857143,0.63265306122449,NA
"2493",-0.441441441441441,0.696969696969697,NA
"2494",-0.0746268656716418,0.834862385321101,NA
"2495",-0.0566037735849057,0.852631578947368,NA
"2496",-0.0434782608695652,0.853658536585366,NA
"2497",-0.219512195121951,0.751243781094527,NA
"2498",-0.353846153846154,0.639344262295082,NA
"2499",-0.0627306273062731,0.5,NA
"2500",-0.0204081632653061,0.428571428571429,NA
"2501",-0.0666666666666667,0.448275862068966,NA
"2502",NA,NA,NA
"2503",NA,NA,NA
"2504",NA,NA,NA
"2505",NA,NA,NA
"2506",NA,NA,NA
"2507",NA,NA,NA
"2508",NA,NA,NA
"2509",NA,NA,NA
"2510",NA,NA,NA
"2511",NA,NA,NA
"2512",NA,NA,NA
"2513",NA,NA,NA
"2514",NA,NA,NA
"2515",NA,NA,NA
"2516",NA,NA,NA
"2517",NA,NA,NA
"2518",NA,NA,NA
"2519",NA,NA,NA
"2520",NA,NA,NA
"2521",NA,NA,NA
"2522",NA,NA,NA
"2523",NA,NA,NA
"2524",NA,NA,NA
"2525",NA,NA,NA
"2526",NA,NA,NA
"2527",NA,NA,NA
"2528",NA,NA,NA
"2529",NA,NA,NA
"2530",NA,NA,NA
"2531",NA,NA,NA
"2532",NA,NA,NA
"2533",NA,NA,NA
"2534",NA,NA,NA
"2535",NA,NA,NA
"2536",NA,NA,NA
"2537",NA,NA,NA
"2538",NA,NA,NA
"2539",NA,NA,NA
"2540",NA,NA,NA
"2541",NA,NA,NA
"2542",NA,NA,NA
"2543",NA,NA,NA
"2544",NA,NA,NA
"2545",NA,NA,NA
"2546",NA,NA,NA
"2547",NA,NA,NA
"2548",1,NA,NA
"2549",0.181818181818182,0.142857142857143,NA
"2550",0.149425287356322,0.13953488372093,NA
"2551",0.138075313807531,0.108225108225108,NA
"2552",0.25,-0.0588235294117647,NA
"2553",0.255813953488372,-0.032258064516129,NA
"2554",-0.230769230769231,-0.454545454545455,NA
"2555",-0.2,-0.463414634146341,NA
"2556",-0.152542372881356,-0.511111111111111,NA
"2557",-0.0588235294117647,-0.5,NA
"2558",0,-0.469387755102041,NA
"2559",0.0526315789473684,-0.454545454545455,NA
"2560",0.121951219512195,-0.44,NA
"2561",0.209302325581395,-0.36,NA
"2562",0.361702127659574,-0.276595744680851,NA
"2563",0.431578947368421,-0.227272727272727,NA
"2564",0.475728155339806,-0.2,NA
"2565",0.513513513513513,-0.2,NA
"2566",0.546218487394958,-0.173913043478261,NA
"2567",0.376344086021505,-0.183673469387755,NA
"2568",0.589041095890411,-0.176470588235294,NA
"2569",0.6,-0.192307692307692,NA
"2570",0.610062893081761,-0.169811320754717,NA
"2571",0.58974358974359,-0.185185185185185,NA
"2572",-0.0967741935483871,-0.172413793103448,NA
"2573",0.0555555555555556,-0.172413793103448,NA
"2574",-0.0909090909090909,-0.220338983050847,NA
"2575",-0.125,-0.125,NA
"2576",0.479452054794521,-0.0857142857142857,NA
"2577",0.615384615384615,-0.26984126984127,NA
"2578",0.615384615384615,-0.230769230769231,NA
"2579",0.333333333333333,0.0869565217391304,NA
"2580",0.584158415841584,0.106382978723404,NA
"2581",0.0869565217391304,0.142857142857143,NA
"2582",0.463414634146341,0.185185185185185,NA
"2583",-0.257142857142857,0.169811320754717,NA
"2584",-0.257142857142857,0.214285714285714,NA
"2585",-0.277777777777778,0.0980392156862745,NA
"2586",0.0212765957446809,0.192982456140351,NA
"2587",0.368421052631579,0,NA
"2588",-0.333333333333333,0.0943396226415094,NA
"2589",-0.388888888888889,0.484536082474227,NA
"2590",-0.408450704225352,0.504950495049505,NA
"2591",-0.408450704225352,0.504950495049505,NA
"2592",-0.424657534246575,0.509433962264151,NA
"2593",-0.316455696202532,0.527272727272727,NA
"2594",-0.424657534246575,0.527272727272727,NA
"2595",-0.3,0.527272727272727,NA
"2596",0.297297297297297,0.527272727272727,NA
"2597",-0.464788732394366,0.527272727272727,NA
"2598",-0.368421052631579,0.543859649122807,NA
"2599",-0.333333333333333,0.541284403669725,NA
"2600",-0.428571428571429,0.557522123893805,NA
"2601",-0.411764705882353,0.555555555555556,NA
"2602",-0.333333333333333,0.555555555555556,NA
"2603",-0.352941176470588,0.570093457943925,NA
"2604",-0.491525423728814,0.584905660377358,NA
"2605",-0.466666666666667,0.568627450980392,NA
"2606",-0.272727272727273,0.584158415841584,NA
"2607",-0.495327102803738,0.583333333333333,NA
"2608",-0.535353535353535,0.582417582417582,NA
"2609",-0.5,0.6,NA
"2610",-0.478260869565217,0.6,NA
"2611",-0.523809523809524,0.619047619047619,NA
"2612",-0.542857142857143,0.642384105960265,NA
"2613",-0.420560747663551,0.718518518518519,NA
"2614",-0.0461538461538462,0.848888888888889,NA
"2615",0,0.868613138686131,NA
"2616",-0.0434782608695652,0.86046511627907,NA
"2617",-0.333333333333333,0.684210526315789,NA
"2618",-0.388888888888889,0.635036496350365,NA
"2619",-0.0974729241877256,0.493333333333333,NA
"2620",-0.0485436893203883,0.431578947368421,NA
"2621",-0.125,0.462686567164179,NA
"2622",NA,NA,NA
"2623",NA,NA,NA
"2624",NA,NA,NA
"2625",NA,NA,NA
"2626",NA,NA,NA
"2627",NA,NA,NA
"2628",NA,NA,NA
"2629",NA,NA,NA
"2630",NA,NA,NA
"2631",NA,NA,NA
"2632",NA,NA,NA
"2633",NA,NA,NA
"2634",NA,NA,NA
"2635",NA,NA,NA
"2636",NA,NA,NA
"2637",NA,NA,NA
"2638",NA,NA,NA
"2639",NA,NA,NA
"2640",NA,NA,NA
"2641",NA,NA,NA
"2642",NA,NA,NA
"2643",NA,NA,NA
"2644",NA,NA,NA
"2645",NA,NA,NA
"2646",NA,NA,NA
"2647",NA,NA,NA
"2648",NA,NA,NA
"2649",NA,NA,NA
"2650",NA,NA,NA
"2651",NA,NA,NA
"2652",NA,NA,NA
"2653",NA,NA,NA
"2654",NA,NA,NA
"2655",NA,NA,NA
"2656",NA,NA,NA
"2657",NA,NA,NA
"2658",NA,NA,NA
"2659",NA,NA,NA
"2660",NA,NA,NA
"2661",NA,NA,NA
"2662",NA,NA,NA
"2663",NA,NA,NA
"2664",NA,NA,NA
"2665",NA,NA,NA
"2666",NA,NA,NA
"2667",NA,NA,NA
"2668",1,1,NA
"2669",0.166666666666667,0.0909090909090909,NA
"2670",0.151515151515152,0.115789473684211,NA
"2671",0.121771217712177,0.0666666666666667,NA
"2672",0.217391304347826,-0.0588235294117647,NA
"2673",0.189189189189189,0,NA
"2674",-0.246753246753247,-0.432835820895522,NA
"2675",-0.25,-0.44578313253012,NA
"2676",-0.236363636363636,-0.462365591397849,NA
"2677",-0.0909090909090909,-0.469387755102041,NA
"2678",0,-0.469387755102041,NA
"2679",0.0526315789473684,-0.454545454545455,NA
"2680",0.121951219512195,-0.411764705882353,NA
"2681",0.209302325581395,-0.36,NA
"2682",0.361702127659574,-0.276595744680851,NA
"2683",0.454545454545455,-0.2,NA
"2684",0.475728155339806,-0.2,NA
"2685",0.513513513513513,-0.2,NA
"2686",0.533333333333333,-0.191489361702128,NA
"2687",0.576642335766423,-0.183673469387755,NA
"2688",0.589041095890411,-0.176470588235294,NA
"2689",0.6,-0.169811320754717,NA
"2690",0.6,-0.207547169811321,NA
"2691",0.6,-0.163636363636364,NA
"2692",0.170731707317073,-0.172413793103448,NA
"2693",0.181818181818182,-0.180327868852459,NA
"2694",-0.0746268656716418,-0.161290322580645,NA
"2695",0.142857142857143,-0.107692307692308,NA
"2696",0.377049180327869,-0.0555555555555556,NA
"2697",0.411764705882353,-0.230769230769231,NA
"2698",-0.126760563380282,-0.212121212121212,NA
"2699",0.311475409836066,0.0232558139534884,NA
"2700",-0.024390243902439,0.106382978723404,NA
"2701",0.373134328358209,0.106382978723404,NA
"2702",0.511111111111111,0.169811320754717,NA
"2703",-0.257142857142857,0.214285714285714,NA
"2704",-0.179487179487179,0.220338983050847,NA
"2705",-0.121951219512195,0.220338983050847,NA
"2706",-0.0222222222222222,0.26984126984127,NA
"2707",-0.2,0.111111111111111,NA
"2708",0,0.0204081632653061,NA
"2709",-0.36986301369863,-0.162790697674419,NA
"2710",-0.351351351351351,0.504950495049505,NA
"2711",-0.408450704225352,0.504950495049505,NA
"2712",-0.424657534246575,0.509433962264151,NA
"2713",-0.238095238095238,0.509433962264151,NA
"2714",0.161290322580645,0.527272727272727,NA
"2715",0.037037037037037,0.527272727272727,NA
"2716",0.422222222222222,0.527272727272727,NA
"2717",0.382716049382716,0.541284403669725,NA
"2718",-0.36986301369863,0.541284403669725,NA
"2719",-0.162790697674419,0.541284403669725,NA
"2720",-0.515151515151515,0.541284403669725,NA
"2721",-0.454545454545455,0.555555555555556,NA
"2722",0,0.553398058252427,NA
"2723",-0.4375,0.553398058252427,NA
"2724",-0.530434782608696,0.568627450980392,NA
"2725",-0.517241379310345,0.568627450980392,NA
"2726",-0.5,0.56701030927835,NA
"2727",-0.495327102803738,0.583333333333333,NA
"2728",-0.381818181818182,0.582417582417582,NA
"2729",-0.484536082474227,0.6,NA
"2730",-0.387755102040816,0.6,NA
"2731",-0.523809523809524,0.6,NA
"2732",-0.492537313432836,0.655172413793103,NA
"2733",-0.0769230769230769,0.822784810126582,NA
"2734",0.0526315789473684,0.873536299765808,NA
"2735",0.0181818181818182,0.857519788918206,NA
"2736",-0.225806451612903,0.777777777777778,NA
"2737",-0.333333333333333,0.684210526315789,NA
"2738",-0.384615384615385,0.622377622377622,NA
"2739",-0.173913043478261,0.475728155339806,NA
"2740",-0.0252100840336134,0.427230046948357,NA
"2741",0,0.4,NA
"2742",NA,NA,NA
"2743",NA,NA,NA
"2744",NA,NA,NA
"2745",NA,NA,NA
"2746",NA,NA,NA
"2747",NA,NA,NA
"2748",NA,NA,NA
"2749",NA,NA,NA
"2750",NA,NA,NA
"2751",NA,NA,NA
"2752",NA,NA,NA
"2753",NA,NA,NA
"2754",NA,NA,NA
"2755",NA,NA,NA
"2756",NA,NA,NA
"2757",NA,NA,NA
"2758",NA,NA,NA
"2759",NA,NA,NA
"2760",NA,NA,NA
"2761",NA,NA,NA
"2762",NA,NA,NA
"2763",NA,NA,NA
"2764",NA,NA,NA
"2765",NA,NA,NA
"2766",NA,NA,NA
"2767",NA,NA,NA
"2768",NA,NA,NA
"2769",NA,NA,NA
"2770",NA,NA,NA
"2771",NA,NA,NA
"2772",NA,NA,NA
"2773",NA,NA,NA
"2774",NA,NA,NA
"2775",NA,NA,NA
"2776",NA,NA,NA
"2777",NA,NA,NA
"2778",NA,NA,NA
"2779",NA,NA,NA
"2780",NA,NA,NA
"2781",NA,NA,NA
"2782",NA,NA,NA
"2783",NA,NA,NA
"2784",NA,NA,NA
"2785",NA,NA,NA
"2786",NA,NA,NA
"2787",NA,NA,NA
"2788",0,0,NA
"2789",0.185185185185185,0.12,NA
"2790",0.15702479338843,0.0973451327433628,NA
"2791",0.135135135135135,0.0857142857142857,NA
"2792",0.355932203389831,-0.0857142857142857,NA
"2793",0.347368421052632,-0.0163934426229508,NA
"2794",-0.116279069767442,-0.411764705882353,NA
"2795",-0.148148148148148,-0.441860465116279,NA
"2796",-0.0967741935483871,-0.387755102040816,NA
"2797",-0.0555555555555556,-0.357142857142857,NA
"2798",0.027027027027027,-0.309090909090909,NA
"2799",0.1,-0.263157894736842,NA
"2800",0.027027027027027,-0.411764705882353,NA
"2801",0.227272727272727,-0.333333333333333,NA
"2802",0.333333333333333,-0.304347826086957,NA
"2803",0.317073170731707,-0.272727272727273,NA
"2804",0.475728155339806,-0.227272727272727,NA
"2805",0.513513513513513,-0.227272727272727,NA
"2806",0.533333333333333,-0.217391304347826,NA
"2807",0.565217391304348,-0.224489795918367,NA
"2808",0.552238805970149,-0.224489795918367,NA
"2809",0.194805194805195,-0.24,NA
"2810",0.515151515151515,-0.230769230769231,NA
"2811",0.58974358974359,-0.207547169811321,NA
"2812",0.403508771929825,-0.192982456140351,NA
"2813",0.538461538461538,-0.2,NA
"2814",0.6,-0.180327868852459,NA
"2815",-0.125,-0.220338983050847,NA
"2816",0.191489361702128,-0.245901639344262,NA
"2817",0.565217391304348,-0.0256410256410256,NA
"2818",0.473684210526316,0.0909090909090909,NA
"2819",0.192307692307692,0.106382978723404,NA
"2820",0.6,0.176470588235294,NA
"2821",0.333333333333333,0.0869565217391304,NA
"2822",-0.23943661971831,0.153846153846154,NA
"2823",0.531914893617021,0.214285714285714,NA
"2824",0.515789473684211,0.192982456140351,NA
"2825",-0.226666666666667,0.115384615384615,NA
"2826",-0.116279069767442,0.25,NA
"2827",0.25,0.225806451612903,NA
"2828",0.0588235294117647,0.294117647058824,NA
"2829",-0.36986301369863,0.315068493150685,NA
"2830",-0.408450704225352,0.425287356321839,NA
"2831",-0.253012048192771,0.257142857142857,NA
"2832",-0.283950617283951,0.161290322580645,NA
"2833",0.490196078431373,0.527272727272727,NA
"2834",0.103448275862069,0.527272727272727,NA
"2835",0.333333333333333,0.543859649122807,NA
"2836",0.446808510638298,0.333333333333333,NA
"2837",0.365853658536585,0.422222222222222,NA
"2838",0.397590361445783,0.333333333333333,NA
"2839",-0.234567901234568,0.0909090909090909,NA
"2840",-0.315789473684211,0.253731343283582,NA
"2841",-0.432835820895522,0.314285714285714,NA
"2842",-0.495934959349593,0.402597402597403,NA
"2843",-0.508196721311475,0.26984126984127,NA
"2844",-0.442622950819672,0.185185185185185,NA
"2845",-0.460869565217391,0.353846153846154,NA
"2846",-0.272727272727273,0.454545454545455,NA
"2847",-0.52,0.432835820895522,NA
"2848",-0.5,0.55,NA
"2849",-0.398058252427184,0.485714285714286,NA
"2850",-0.387755102040816,0.333333333333333,NA
"2851",-0.361702127659574,0.333333333333333,NA
"2852",-0.470588235294118,0.62406015037594,NA
"2853",0.157894736842105,0.846153846153846,NA
"2854",0.111111111111111,0.882352941176471,NA
"2855",0,0.78397212543554,NA
"2856",-0.4,0.481481481481481,NA
"2857",-0.454545454545455,0.454545454545455,NA
"2858",-0.409090909090909,0.460869565217391,NA
"2859",-0.180327868852459,0.4,NA
"2860",-0.0510948905109489,0.357142857142857,NA
"2861",-0.0697674418604651,0.36986301369863,NA
"2862",NA,1,NA
"2863",NA,NA,NA
"2864",NA,NA,NA
"2865",NA,NA,NA
"2866",NA,NA,NA
"2867",NA,NA,NA
"2868",NA,NA,NA
"2869",NA,NA,NA
"2870",NA,NA,NA
"2871",NA,NA,NA
"2872",NA,NA,NA
"2873",NA,NA,NA
"2874",NA,NA,NA
"2875",NA,NA,NA
"2876",NA,NA,NA
"2877",NA,NA,NA
"2878",NA,NA,NA
"2879",NA,NA,NA
"2880",NA,NA,NA
"2881",NA,NA,NA
"2882",NA,NA,NA
"2883",NA,NA,NA
"2884",NA,NA,NA
"2885",NA,NA,NA
"2886",NA,NA,NA
"2887",NA,NA,NA
"2888",NA,NA,NA
"2889",NA,NA,NA
"2890",NA,NA,NA
"2891",NA,NA,NA
"2892",NA,NA,NA
"2893",NA,NA,NA
"2894",NA,NA,NA
"2895",NA,NA,NA
"2896",NA,NA,NA
"2897",NA,NA,NA
"2898",NA,NA,NA
"2899",NA,NA,NA
"2900",NA,NA,NA
"2901",NA,NA,NA
"2902",NA,NA,NA
"2903",NA,NA,NA
"2904",NA,NA,NA
"2905",NA,NA,NA
"2906",NA,NA,NA
"2907",NA,NA,NA
"2908",1,NA,NA
"2909",0.238095238095238,0.157894736842105,NA
"2910",0.195652173913043,0.075,NA
"2911",0.185185185185185,0.0341463414634146,NA
"2912",0.183673469387755,-0.0256410256410256,NA
"2913",0.28735632183908,-0.0689655172413793,NA
"2914",-0.162790697674419,-0.492537313432836,NA
"2915",-0.207547169811321,-0.542168674698795,NA
"2916",-0.161290322580645,-0.531914893617021,NA
"2917",-0.0588235294117647,-0.484536082474227,NA
"2918",0,-0.454545454545455,NA
"2919",0.0769230769230769,-0.411764705882353,NA
"2920",0.333333333333333,-0.2,NA
"2921",0.244444444444444,-0.307692307692308,NA
"2922",0.406593406593407,-0.255813953488372,NA
"2923",0.462365591397849,-0.219512195121951,NA
"2924",0.504950495049505,-0.219512195121951,NA
"2925",0.490196078431373,-0.209302325581395,NA
"2926",0.546218487394958,-0.2,NA
"2927",0.416666666666667,-0.191489361702128,NA
"2928",0.486725663716814,-0.183673469387755,NA
"2929",0.577464788732394,-0.176470588235294,NA
"2930",0.303370786516854,-0.169811320754717,NA
"2931",0.0857142857142857,-0.142857142857143,NA
"2932",-0.0625,-0.133333333333333,NA
"2933",0.128205128205128,-0.0967741935483871,NA
"2934",-0.0909090909090909,-0.0746268656716418,NA
"2935",-0.125,-0.0285714285714286,NA
"2936",0.560975609756098,0.2,NA
"2937",0.05,0.0256410256410256,NA
"2938",0.444444444444444,0.0909090909090909,NA
"2939",0.583333333333333,0.310344827586207,NA
"2940",0.6,-0.272727272727273,NA
"2941",0.6,0.16,NA
"2942",-0.222222222222222,0.352941176470588,NA
"2943",0.0222222222222222,-0.0731707317073171,NA
"2944",0.266666666666667,0.266666666666667,NA
"2945",-0.243243243243243,0.386666666666667,NA
"2946",0.0769230769230769,0.0588235294117647,NA
"2947",0.484536082474227,-0.111111111111111,NA
"2948",-0.148936170212766,-0.0588235294117647,NA
"2949",-0.473684210526316,0.2,NA
"2950",-0.288888888888889,-0.16,NA
"2951",0.23943661971831,-0.0384615384615385,NA
"2952",-0.367088607594937,0.333333333333333,NA
"2953",-0.0196078431372549,0.527272727272727,NA
"2954",-0.384615384615385,0.513513513513513,NA
"2955",-0.424657534246575,0.509433962264151,NA
"2956",-0.386666666666667,0.422222222222222,NA
"2957",-0.0196078431372549,0.543859649122807,NA
"2958",0.0714285714285714,0.1875,NA
"2959",0.721518987341772,-0.1,NA
"2960",0.103448275862069,0.543859649122807,NA
"2961",-0.652892561983471,0.541284403669725,NA
"2962",-0.297297297297297,0.351351351351351,NA
"2963",-0.217391304347826,0.461538461538462,NA
"2964",-0.428571428571429,0.572649572649573,NA
"2965",0.181818181818182,0.4,NA
"2966",-0.1,0.388888888888889,NA
"2967",-0.0689655172413793,0.478991596638655,NA
"2968",-0.757225433526012,0.493333333333333,NA
"2969",-0.135135135135135,0.505882352941176,NA
"2970",0.125,0.684210526315789,NA
"2971",-0.406593406593407,0.428571428571429,NA
"2972",-0.454545454545455,0.658536585365854,NA
"2973",-0.25,0.577464788732394,NA
"2974",-0.142857142857143,0.839080459770115,NA
"2975",-0.0508474576271186,0.566433566433566,NA
"2976",-0.0666666666666667,0.52,NA
"2977",-0.0689655172413793,0.460869565217391,NA
"2978",-0.357142857142857,0.669565217391304,NA
"2979",-0.109489051094891,0.449275362318841,NA
"2980",0.0526315789473684,0.318181818181818,NA
"2981",0.0303030303030303,0.304347826086957,NA
"2982",NA,1,NA
"2983",NA,NA,NA
"2984",NA,NA,NA
"2985",NA,NA,NA
"2986",NA,NA,NA
"2987",NA,NA,NA
"2988",NA,NA,NA
"2989",NA,NA,NA
"2990",NA,NA,NA
"2991",NA,NA,NA
"2992",NA,NA,NA
"2993",NA,NA,NA
"2994",NA,NA,NA
"2995",NA,NA,NA
"2996",NA,NA,NA
"2997",NA,NA,NA
"2998",NA,NA,NA
"2999",NA,NA,NA
"3000",NA,NA,NA
"3001",NA,NA,NA
"3002",NA,NA,NA
"3003",NA,NA,NA
"3004",NA,NA,NA
"3005",NA,NA,NA
"3006",NA,NA,NA
"3007",NA,NA,NA
"3008",NA,NA,NA
"3009",NA,NA,NA
"3010",NA,NA,NA
"3011",NA,NA,NA
"3012",NA,NA,NA
"3013",NA,NA,NA
"3014",NA,NA,NA
"3015",NA,NA,NA
"3016",NA,NA,NA
"3017",NA,NA,NA
"3018",NA,NA,NA
"3019",NA,NA,NA
"3020",NA,NA,NA
"3021",NA,NA,NA
"3022",NA,NA,NA
"3023",NA,NA,NA
"3024",NA,NA,NA
"3025",NA,NA,NA
"3026",NA,NA,NA
"3027",NA,NA,NA
"3028",0.333333333333333,0.2,NA
"3029",0.166666666666667,0.117647058823529,NA
"3030",0.152542372881356,0.107142857142857,NA
"3031",0.135135135135135,0.0588235294117647,NA
"3032",0.377049180327869,0.136363636363636,NA
"3033",0.318181818181818,0.142857142857143,NA
"3034",0,-0.161290322580645,NA
"3035",-0.153846153846154,-0.304347826086957,NA
"3036",-0.133333333333333,-0.283018867924528,NA
"3037",-0.0588235294117647,-0.220338983050847,NA
"3038",0,-0.2,NA
"3039",0.0769230769230769,-0.161290322580645,NA
"3040",0.15,-0.133333333333333,NA
"3041",0.209302325581395,-0.152542372881356,NA
"3042",0.376344086021505,-0.0545454545454545,NA
"3043",0.454545454545455,-0.0384615384615385,NA
"3044",0.475728155339806,-0.08,NA
"3045",0.513513513513513,-0.35,NA
"3046",0.533333333333333,-0.349397590361446,NA
"3047",0.134328358208955,-0.364705882352941,NA
"3048",0.0625,-0.333333333333333,NA
"3049",0.28735632183908,-0.347826086956522,NA
"3050",0.384615384615385,-0.361702127659574,NA
"3051",0.428571428571429,-0.406593406593407,NA
"3052",0.358490566037736,-0.416666666666667,NA
"3053",0.142857142857143,-0.425742574257426,NA
"3054",0.0769230769230769,-0.411764705882353,NA
"3055",-0.125,-0.398058252427184,NA
"3056",0.542168674698795,-0.407407407407407,NA
"3057",0.523809523809524,-0.379310344827586,NA
"3058",0.375,-0.355932203389831,NA
"3059",0.459459459459459,-0.194029850746269,NA
"3060",0.169811320754717,0.0222222222222222,NA
"3061",0.568627450980392,-0.294117647058824,NA
"3062",-0.0232558139534884,-0.23943661971831,NA
"3063",-0.263157894736842,-0.116279069767442,NA
"3064",-0.0909090909090909,0.0204081632653061,NA
"3065",0.476190476190476,-0.0731707317073171,NA
"3066",0.12280701754386,-0.19047619047619,NA
"3067",-0.0526315789473684,-0.159420289855072,NA
"3068",-0.19047619047619,-0.234567901234568,NA
"3069",-0.25,0.484536082474227,NA
"3070",-0.368421052631579,0.490196078431373,NA
"3071",-0.333333333333333,0.490196078431373,NA
"3072",0.26027397260274,0.495327102803738,NA
"3073",-0.117647058823529,0.479452054794521,NA
"3074",-0.0566037735849057,0.5,NA
"3075",0.0169491525423729,0.504273504273504,NA
"3076",-0.365853658536585,0.517241379310345,NA
"3077",-0.166666666666667,0.481481481481481,NA
"3078",-0.0285714285714286,0.470588235294118,NA
"3079",-0.189189189189189,0.511111111111111,NA
"3080",0.0212765957446809,0.163636363636364,NA
"3081",0,0.466666666666667,NA
"3082",-0.28735632183908,0.548387096774194,NA
"3083",0,0.5,NA
"3084",-0.350649350649351,0.559322033898305,NA
"3085",-0.376344086021505,0.567567567567568,NA
"3086",-0.448275862068966,0.548387096774194,NA
"3087",-0.63265306122449,0.583333333333333,NA
"3088",-0.433962264150943,0.6,NA
"3089",-0.420560747663551,0.582417582417582,NA
"3090",-0.285714285714286,0.6,NA
"3091",-0.387755102040816,0.6,NA
"3092",-0.44,0.642384105960265,NA
"3093",-0.024390243902439,0.786802030456853,NA
"3094",0,0.84070796460177,NA
"3095",0.0967741935483871,0.858585858585859,NA
"3096",-0.087719298245614,0.6,NA
"3097",-0.0588235294117647,0.560975609756098,NA
"3098",-0.294117647058824,0.650793650793651,NA
"3099",-0.2,0.622377622377622,NA
"3100",0.00970873786407767,0.497536945812808,NA
"3101",0,0.513513513513513,NA
"3102",NA,1,NA
"3103",NA,NA,NA
