project_id,site,microsite,animal_hit,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,scientific_name,year
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 18:49,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 18:49,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:41,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:41,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:49,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:49,1,Dipodomys heermanni,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:55,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 19:55,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:00,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:19,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:24,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:24,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:43,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:45,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 20:45,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:12,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:12,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:50,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:50,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:52,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:56,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:56,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:57,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 21:59,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 22:14,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 22:14,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 23:21,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 23:21,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 23:36,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-08 23:36,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-09 7:17,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-09 6:57,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-09 10:52,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-09 11:13,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 13:30,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 13:54,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 14:25,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 14:52,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 15:08,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 19:22,1,Canis latrans,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 19:22,1,Canis latrans,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-02 5:32,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 15:31,1,Dipodomys ingens,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 15:31,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 15:42,1,Dipodomys heermanni,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 16:08,1,Canis latrans,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 16:08,1,Canis latrans,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 16:16,1,Canis latrans,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 16:16,1,Canis latrans,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 16:16,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 16:40,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 16:40,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 16:59,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 16:59,1,Dipodomys ingens,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 17:07,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 17:07,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 17:09,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 17:33,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 17:33,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 17:45,1,Dipodomys ingens,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 18:02,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 18:02,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 18:11,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 18:38,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 18:38,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 19:04,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 19:04,1,Dipodomys heermanni,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-09 19:35,1,Vulpes macrotis,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-09 19:35,1,Vulpes macrotis,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:12,1,Lepus californicus,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:12,1,Lepus californicus,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:12,1,Lepus californicus,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:12,1,Lepus californicus,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:17,1,Lepus californicus,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:17,1,Lepus californicus,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:19,1,Lepus californicus,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 20:19,1,Lepus californicus,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-09 20:24,1,Sylvilagus audubonii,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-09 20:24,1,Sylvilagus audubonii,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 20:51,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 20:51,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 21:51,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 22:18,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-09 22:18,1,Dipodomys ingens,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 22:43,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-09 22:43,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-10 4:45,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-10 13:35,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-10 14:33,1,Vulpes macrotis,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 15:34,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 15:38,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 15:38,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 15:46,1,Dipodomys heermanni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 17:27,1,Dipodomys heermanni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-10 17:40,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-10 17:40,1,Dipodomys ingens,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-10 17:42,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-10 17:42,1,Dipodomys ingens,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-11 3:45,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-11 3:45,1,Ammospermophilus nelsoni,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,d3d5325f-b055-4925-b875-5cd28af54215,Mammalia,Carnivora,Canidae,Canis,,Canis Species,,2021-01-10 18:03,1,Canis latrans,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-10 18:32,1,Canis latrans,2022
2006190,Carrizo_soda_open,triangle,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-10 18:32,1,Canis latrans,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-10 18:33,1,Sylvilagus audubonii,2022
2006190,Carrizo_4,square,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-10 18:44,1,Canis latrans,2022
2006190,Carrizo_soda_open,square,1,Nargol Ghazian,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-10 18:44,1,Canis latrans,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-10 18:52,1,Sylvilagus audubonii,2022
2006190,Carrizo_soda_open,open,1,Nargol Ghazian,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-10 18:53,1,Sylvilagus audubonii,2022
2006190,Carrizo_4,triangle,1,Nargol Ghazian,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-10 18:58,1,Dipodomys heermanni,2022
